match_api_id,home_win_streak,away_win_streak
1748801,0,0
1748802,1,1
1748803,0,0
1748804,0,0
1748805,0,0
1748806,2,2
1748807,0,0
1748808,0,0
1748810,7,1
1748811,0,0
1748813,0,0
1748814,0,0
1748815,3,2
1748816,0,0
1748818,0,0
1748819,0,0
1748820,2,3
1748821,3,1
1748822,1,1
1748823,0,0
1748824,1,3
1748825,0,0
1748826,0,0
1748827,1,1
1748828,0,0
1748829,2,1
1748830,0,0
1748832,0,0
1748835,2,4
1748836,1,1
1748837,2,2
1748838,1,1
1748839,0,0
1748840,10,4
1748841,0,0
1750601,0,0
1750602,0,0
1750603,0,0
1750604,2,1
1750606,1,2
1750607,0,0
1750608,2,2
1750609,2,1
1750610,1,5
1750613,0,0
1750614,1,2
1750615,0,0
1750617,3,1
1750618,0,0
1750619,0,0
1750620,1,3
1750621,1,1
1750622,0,0
1750623,1,1
1750624,0,0
1750625,1,2
1750626,0,0
1750627,0,0
1750628,1,2
1750629,0,0
1750630,1,1
1750631,1,4
1750632,4,1
1750633,1,2
1750635,2,1
1750636,0,0
1750637,1,1
1750638,0,0
1750640,1,2
1750641,0,0
1750643,6,1
1750644,0,0
1750645,0,0
1750646,0,0
1750647,0,0
1750648,0,0
1750649,0,0
1750650,0,0
1750651,0,0
1750652,0,0
1750653,0,0
1750655,1,6
1750656,2,2
1750657,9,1
1750659,1,2
1750661,2,1
1750662,0,0
1750663,0,0
1750664,0,0
1750666,1,1
1750667,0,0
1750668,0,0
1750669,1,1
1750670,1,1
1750671,0,0
1750672,0,0
1750674,0,0
1750675,0,0
1750676,1,1
1750677,8,1
1750678,0,0
1750679,5,3
1750680,1,2
1750682,0,0
1750684,1,1
1750685,0,0
1750686,0,0
1750687,0,0
1750688,3,1
1750689,0,0
1750690,0,0
1750692,1,1
1750693,4,1
1750695,0,0
1750696,0,0
1750697,0,0
1750698,2,1
1750699,0,0
1750700,1,1
1750701,0,0
1750702,0,0
1750703,0,0
1750704,0,0
1750705,1,1
1750706,3,1
1750707,2,2
1750710,2,1
1750711,0,0
1750712,3,2
1750713,0,0
1750714,2,2
1750715,0,0
1750716,0,0
1750718,0,0
1750719,2,1
1750720,1,3
1750721,0,0
1750722,0,0
1750723,1,1
1750724,1,2
1750725,0,0
1750727,1,2
1750728,2,1
1750729,0,0
1750731,0,0
1750733,0,0
1750734,0,0
1750735,0,0
1750736,0,0
1750737,0,0
1750738,0,0
1750739,0,0
1750740,0,0
1750742,0,0
1750743,0,0
1750744,0,0
1750745,0,0
1750746,3,1
1750747,0,0
1750749,0,0
1750750,4,2
1750751,0,0
1750752,0,0
1750753,0,0
1750754,0,0
1750755,0,0
1750756,0,0
1750757,3,1
1750758,0,0
1750761,0,0
1750762,2,1
1750763,1,1
1750764,0,0
1750765,0,0
1750766,1,1
1750767,1,1
1750768,0,0
1750769,0,0
1750770,1,2
1750771,2,1
1750772,2,1
1750774,0,0
1750775,0,0
1750778,0,0
1750779,2,1
1750780,1,2
1775086,0,0
1775087,0,0
1775088,0,0
1775089,0,0
1775090,0,0
1775091,0,0
1775092,0,0
1775093,4,1
1775094,0,0
1775096,0,0
1775097,1,1
1775099,1,1
1775100,0,0
1775102,0,0
1775103,0,0
1775104,0,0
1775105,0,0
1775106,1,1
1775107,2,1
1775108,3,1
1775109,0,0
1775110,0,0
1775111,0,0
1775112,0,0
1775114,0,0
1775115,0,0
1775116,2,1
1775117,3,1
1775118,1,2
1775119,0,0
1775120,1,1
1775121,2,2
1775122,0,0
1775123,5,2
1775124,0,0
1775125,0,0
1775126,1,2
1775128,1,1
1775129,1,1
1775130,0,0
1775131,0,0
1775132,6,3
1775133,0,0
1775134,1,1
1775135,0,0
1775136,0,0
1775137,0,0
1775138,3,1
1775140,0,0
1775141,0,0
1775142,0,0
1775143,0,0
1775144,1,1
1775145,0,0
1775146,4,2
1775147,0,0
1775149,0,0
1775150,0,0
1775151,0,0
1775152,5,2
1775154,0,0
1775155,0,0
1775156,0,0
1775157,2,3
1775158,0,0
1775159,1,1
1775160,0,0
1775161,0,0
1775163,0,0
1775164,2,1
1775165,1,1
1775166,0,0
1775167,2,1
1775168,0,0
1775169,1,2
1775170,0,0
1775171,1,4
1775172,2,1
1775174,1,1
1775175,1,2
1778034,0,0
1778035,0,0
1778036,0,0
1778037,1,1
1778038,2,1
1778039,1,1
1778040,2,1
1778041,2,1
1778042,3,1
1778043,0,0
1778044,9,2
1778045,0,0
1778046,1,2
1778047,0,0
1778048,1,1
1778049,3,1
1778050,0,0
1778051,0,0
1778052,0,0
1778053,1,3
1778054,5,1
1778055,3,2
1778056,0,0
1778057,0,0
1778058,0,0
1778059,0,0
1778060,0,0
1778061,0,0
1778062,2,2
1778063,0,0
1778064,0,0
1778065,0,0
1778066,0,0
1778067,0,0
1778068,0,0
1778069,0,0
1778070,0,0
1778071,5,1
1778072,0,0
1778073,0,0
1778074,1,5
1778075,1,4
1778076,1,1
1778077,0,0
1778078,2,1
1778079,6,1
1778080,0,0
1778081,2,1
1778082,0,0
1778083,0,0
1778084,1,1
1778085,0,0
1778086,0,0
1778087,13,1
1778088,0,0
1778089,0,0
1778090,0,0
1778091,0,0
1778092,0,0
1778093,5,1
1778094,0,0
1778095,1,2
1778096,1,1
1778097,3,2
1778098,0,0
1778099,0,0
1778100,2,2
1778101,0,0
1778102,0,0
1778103,2,2
1778104,0,0
1778105,0,0
1778106,5,1
1778107,1,1
1778108,0,0
1778109,1,1
1778110,0,0
1778111,0,0
1778112,1,1
1778113,0,0
1778114,0,0
1778115,0,0
1778116,0,0
1778117,4,1
1778118,1,1
1778119,0,0
1778120,5,1
1778121,1,1
1778122,0,0
1778123,1,1
1778124,0,0
1778125,1,2
1778126,0,0
1778127,1,1
1778128,0,0
1778129,1,1
1778130,1,1
1778131,0,0
1778132,0,0
1778133,0,0
1778134,1,1
1778135,0,0
1778136,0,0
1778137,0,0
1778138,0,0
1778139,0,0
1778140,0,0
1778141,0,0
1778142,12,1
1778143,1,1
1778144,9,1
1778145,0,0
1778146,0,0
1778147,1,1
1778148,1,2
1778149,1,1
1778150,4,2
1778151,0,0
1778152,1,1
1778153,0,0
1778154,2,1
1778155,2,1
1778156,0,0
1778157,0,0
1778158,3,1
1778159,0,0
1778160,4,1
1778161,0,0
1778162,0,0
1778163,0,0
1778164,0,0
1778165,0,0
1778166,1,1
1778167,0,0
1778168,0,0
1778169,3,3
1778170,0,0
1778171,0,0
1778172,1,1
1778173,2,2
1778174,2,2
1778175,0,0
1778176,0,0
1778177,0,0
1778178,0,0
1778179,2,2
1778180,10,1
1778181,0,0
1778182,0,0
1778183,1,3
1778184,0,0
1778185,1,2
1778186,0,0
1778187,0,0
1778188,1,1
1778189,0,0
1778190,0,0
1778191,0,0
1778192,14,1
1778193,0,0
1778194,0,0
1778195,1,1
1778196,8,1
1778197,2,1
1778198,1,3
1778199,0,0
1778200,0,0
1778201,11,1
1778202,1,4
1778203,0,0
1778204,0,0
1778205,0,0
1778206,0,0
1778207,3,1
1778208,0,0
1778209,0,0
1778210,1,1
1778211,7,1
1778212,0,0
1778213,0,0
1778214,2,2
1778215,1,2
1778216,0,0
1778217,7,4
1778218,0,0
1778219,0,0
1778220,0,0
1778221,1,5
1778222,1,1
1778223,1,1
1778224,13,1
1778225,1,3
1778226,1,1
1778227,0,0
1778228,1,2
1778229,10,1
1778230,0,0
1778231,0,0
1778232,3,4
1778233,0,0
1778234,1,1
1778235,2,2
1778236,1,2
1778237,1,1
1778238,13,1
1778239,0,0
1778240,0,0
1778241,1,1
1778242,6,1
1778243,0,0
1778244,0,0
1778245,1,2
1778246,0,0
1778247,0,0
1778248,11,1
1778249,1,3
1778250,1,2
1778251,2,1
1778252,0,0
1778253,1,1
1778254,0,0
1778255,6,3
1778256,2,2
1778257,0,0
1778258,1,1
1778259,4,1
1778260,0,0
1778261,1,2
1778262,0,0
1778263,6,5
1778264,1,1
1778265,0,0
1778266,2,3
1778267,1,1
1778268,0,0
1778269,0,0
1778270,2,4
1778271,1,3
1778272,1,2
1778273,0,0
1778274,1,4
1778275,2,3
1778276,12,1
1778277,0,0
1778278,0,0
1778279,0,0
1778280,0,0
1778281,0,0
1778282,3,6
1778283,0,0
1778284,0,0
1778285,3,2
1778286,0,0
1778287,0,0
1778288,1,2
1778289,1,1
1778290,2,1
1778291,1,5
1778292,1,4
1778293,3,1
1778294,2,4
1778295,0,0
1778296,0,0
1778297,2,1
1778298,1,1
1778299,0,0
1778300,0,0
1778301,10,7
1778302,0,0
1778303,2,3
1778304,1,5
1778305,6,1
1778306,0,0
1778307,0,0
1778308,0,0
1778309,1,3
1778310,0,0
1778311,2,2
1778312,0,0
1778313,4,2
1778314,0,0
1778315,0,0
1778316,1,2
1778317,0,0
1778318,0,0
1778319,2,1
1778320,0,0
1778321,0,0
1778322,9,4
1778323,0,0
1778324,12,1
1778325,0,0
1778326,0,0
1778327,0,0
1778328,0,0
1778329,0,0
1778330,1,4
1778331,0,0
1778332,0,0
1778333,1,3
1778334,0,0
1778335,0,0
1778336,0,0
1778337,0,0
1778338,2,3
1778339,8,1
1778340,0,0
1778341,2,5
1778342,3,1
1778343,5,1
1778344,0,0
1778345,1,2
1778346,0,0
1778347,2,1
1778348,0,0
1778349,5,1
1778350,0,0
1778351,1,5
1778352,0,0
1778353,11,4
1778354,0,0
1778355,4,1
1778356,0,0
1778357,0,0
1778358,0,0
1778359,0,0
1778360,7,6
1778361,2,2
1778362,1,2
1778363,0,0
1778364,1,1
1778365,0,0
1778366,0,0
1778367,1,1
1778368,4,2
1778369,0,0
1778370,0,0
1778371,0,0
1778372,1,6
1778373,6,5
1778374,0,0
1778375,0,0
1778376,0,0
1778377,1,1
1778378,0,0
1778379,0,0
1778380,0,0
1778381,3,3
1778382,0,0
1778383,0,0
1778384,3,1
1778385,0,0
1778386,0,0
1778387,3,1
1778388,1,2
1778389,1,3
1778390,0,0
1778391,0,0
1778392,0,0
1778393,0,0
1778394,4,1
1778395,0,0
1778396,1,2
1778397,0,0
1778398,0,0
1778399,0,0
1778400,0,0
1778401,0,0
1778402,0,0
1778403,1,7
1778404,1,1
1778405,0,0
1778406,0,0
1778407,0,0
1778408,0,0
1778409,1,3
1778410,8,4
1778411,1,1
1778412,0,0
1778413,0,0
1785970,0,0
1785971,1,1
1785972,0,0
1785973,0,0
1785974,1,1
1785975,0,0
1785976,1,1
1785977,0,0
1785978,0,0
1785979,1,1
1785981,0,0
1785982,0,0
1785983,0,0
1785984,1,2
1785985,3,1
1785986,4,1
1785987,4,2
1785988,0,0
1785989,0,0
1785990,1,1
1785991,0,0
1785992,0,0
1785993,0,0
1785994,3,1
1785995,0,0
1785996,0,0
1785997,1,3
1785998,0,0
1785999,0,0
1786000,1,5
1786002,0,0
1786003,0,0
1786004,0,0
1786005,0,0
1786006,1,1
1786007,1,5
1786008,0,0
1786009,0,0
1786010,0,0
1786011,1,3
1786012,0,0
1786013,0,0
1786014,0,0
1786015,0,0
1786016,0,0
1786017,0,0
1786018,4,1
1786019,0,0
1786020,0,0
1786021,1,1
1786022,2,1
1786023,1,2
1786024,2,1
1786025,4,1
1786026,2,1
1786027,3,4
1786028,5,1
1786029,0,0
1786030,1,2
1786031,0,0
1786032,1,2
1786033,0,0
1786034,0,0
1786035,0,0
1786036,0,0
1786037,0,0
1786038,2,1
1786039,3,5
1786040,0,0
1786041,2,1
1786043,0,0
1786044,0,0
1786045,0,0
1786046,2,2
1786047,1,2
1786048,0,0
1786049,7,2
1786050,0,0
1786051,0,0
1786052,2,3
1786053,0,0
1786054,0,0
1786055,1,2
1786056,3,1
1786057,0,0
1786058,2,1
1786059,3,6
1786060,2,2
1786061,2,1
1786062,1,3
1786063,0,0
1786064,0,0
1786065,0,0
1786066,3,1
1786067,0,0
1786068,2,1
1786069,1,1
1786070,3,2
1786071,0,0
1786072,0,0
1786073,0,0
1786074,2,1
1786075,1,2
1786076,0,0
1786077,0,0
1786078,3,2
1786079,0,0
1786080,2,1
1786081,0,0
1786082,0,0
1786083,0,0
1786084,0,0
1786085,0,0
1786086,0,0
1786087,0,0
1786088,0,0
1786089,0,0
1786090,0,0
1786091,0,0
1786092,0,0
1786093,0,0
1786094,0,0
1786095,0,0
1786096,0,0
1786097,3,2
1786098,3,1
1786099,1,3
1786100,3,1
1786101,0,0
1786102,1,1
1786103,2,2
1786104,0,0
1786105,0,0
1786106,1,1
1786107,0,0
1786108,0,0
1786109,0,0
1786110,0,0
1786111,0,0
1786112,0,0
1786113,0,0
1786114,0,0
1786115,0,0
1786116,0,0
1786117,0,0
1786118,2,1
1786119,1,1
1786120,1,1
1786121,0,0
1786122,0,0
1786123,0,0
1786124,0,0
1786125,0,0
1786126,0,0
1786127,0,0
1786128,1,4
1786129,0,0
1786130,0,0
1786131,0,0
1786132,1,1
1786133,0,0
1786134,0,0
1786135,0,0
1786136,0,0
1786137,0,0
1786138,1,1
1786139,0,0
1786140,1,1
1786141,1,1
1786142,0,0
1786143,0,0
1786144,1,1
1786145,1,1
1786146,2,5
1786147,1,2
1786148,0,0
1786149,0,0
1786150,2,1
1786151,0,0
1786152,0,0
1786153,0,0
1786154,0,0
1786155,0,0
1786156,0,0
1786157,5,1
1786158,0,0
1786159,0,0
1786160,0,0
1786161,0,0
1786162,0,0
1786201,1,1
1786202,0,0
1786203,2,1
1786204,2,1
1786205,1,1
1786206,0,0
1786207,0,0
1786208,1,2
1786209,0,0
1786210,0,0
1786211,1,1
1786212,0,0
1786213,0,0
1786214,1,2
1786215,2,1
1786216,0,0
1786217,1,1
1786218,0,0
1786219,1,6
1786220,1,1
1786221,2,2
1786222,1,1
1786223,0,0
1786224,0,0
1786225,1,2
1786226,1,1
1786227,0,0
1786228,0,0
1786229,0,0
1786230,6,1
1786231,0,0
1786232,0,0
1786233,0,0
1786234,1,3
1786235,0,0
1786236,0,0
1786237,0,0
1786238,2,1
1786239,0,0
1786240,1,2
1786241,2,3
1786242,2,2
1786243,2,1
1786244,0,0
1786245,0,0
1786246,1,2
1786247,0,0
1786248,4,1
1786249,0,0
1786250,1,2
1786251,0,0
1786252,0,0
1786253,0,0
1786254,0,0
1786255,0,0
1786256,0,0
1786257,1,2
1786258,1,1
1786259,0,0
1786260,1,3
1786261,0,0
1786262,2,1
1786263,2,1
1786264,0,0
1786265,0,0
1786266,0,0
1786267,0,0
1786268,0,0
1786269,1,2
1786270,2,1
1786271,0,0
1786272,0,0
1786273,0,0
1786274,0,0
1786275,0,0
1786276,1,1
1786277,2,3
1786278,1,2
1786279,0,0
1786280,0,0
1786281,0,0
1786282,1,2
1786283,0,0
1786284,5,1
1786285,1,1
1786286,1,1
1786287,1,1
1786288,0,0
1786289,1,3
1786290,0,0
1786291,0,0
1786292,1,1
1786293,3,1
1786294,0,0
1786295,0,0
1786296,1,4
1786297,0,0
1786298,1,1
1786299,0,0
1786300,0,0
1786301,1,4
1786302,0,0
1786303,1,1
1786304,1,1
1786305,0,0
1786306,4,1
1786307,0,0
1786308,0,0
1786309,0,0
1786310,1,4
1786311,0,0
1786312,0,0
1786313,1,2
1786314,0,0
1786315,1,2
1786316,0,0
1786317,0,0
1786318,0,0
1786319,0,0
1786320,0,0
1786321,0,0
1786322,1,1
1786323,0,0
1786324,0,0
1786325,1,2
1786326,1,1
1786327,3,1
1786328,1,1
1786329,3,1
1786330,1,5
1786331,0,0
1786332,1,1
1786333,4,2
1786334,0,0
1786335,0,0
1786336,0,0
1786337,2,1
1786338,2,1
1786339,0,0
1786340,0,0
1786341,1,2
1786342,0,0
1786343,0,0
1786344,2,1
1786345,0,0
1786346,0,0
1786347,1,2
1786348,0,0
1786349,1,2
1786350,0,0
1786351,0,0
1786352,0,0
1786353,0,0
1786354,0,0
1786355,0,0
1786356,0,0
1786357,2,1
1786358,0,0
1786359,0,0
1786360,1,1
1786361,1,3
1786362,2,1
1786363,1,1
1786364,0,0
1786365,0,0
1786366,0,0
1786367,1,3
1786368,0,0
1786369,2,3
1786370,3,1
1786371,0,0
1786372,0,0
1786373,0,0
1786374,0,0
1786375,2,1
1786376,2,1
1786377,0,0
1786378,0,0
1786379,0,0
1786380,2,2
1786381,1,4
1786382,2,2
1786383,1,2
1786384,1,1
1786385,0,0
1786387,0,0
1786388,0,0
1786389,0,0
1786390,1,2
1802720,0,0
1930090,2,4
1955042,3,2
1955043,0,0
1955044,0,0
1955045,0,0
1955046,1,1
1955047,0,0
1955049,1,1
1955051,0,0
1955052,1,3
1955053,0,0
1955054,1,2
1955055,0,0
1955056,0,0
1955057,0,0
1955058,0,0
1955059,0,0
1955060,0,0
1955061,0,0
1955062,0,0
1955064,1,3
1955065,4,1
1955066,0,0
1955067,0,0
1955068,0,0
1955069,2,1
1955079,4,1
1979832,1,1
1979833,3,1
1979835,4,1
1979836,1,1
1979837,0,0
1979838,1,1
1979839,1,1
1979840,2,1
1979841,4,1
1979842,1,2
1979843,1,3
1979845,0,0
1979846,1,1
1979847,0,0
1979848,0,0
1979849,0,0
1979851,0,0
1979852,1,1
1979853,0,0
1979854,0,0
1979855,2,1
1979856,3,2
1979857,0,0
1979858,2,1
1979859,1,2
1979860,9,3
1979861,1,3
1979863,2,3
1979864,1,1
1979865,0,0
1979867,1,1
1979868,0,0
1979869,0,0
1979870,0,0
1979871,2,1
1979872,0,0
1979873,0,0
1979874,0,0
1979875,0,0
1979876,2,2
1979878,0,0
1979879,0,0
1979880,10,1
1979881,2,2
1979882,1,1
1979883,3,1
1979884,0,0
1979885,0,0
1979886,0,0
1979890,0,0
1979891,2,1
1979892,0,0
1979893,0,0
1979894,1,1
1979895,0,0
1979896,0,0
1979897,2,2
1979898,1,2
1979899,5,2
1979900,1,1
1979901,0,0
1979902,0,0
1979903,0,0
1979904,7,1
1979905,0,0
1979907,0,0
1979908,0,0
1979910,2,1
1979911,0,0
1979912,1,3
1979913,0,0
1979914,0,0
1979915,0,0
1979916,0,0
1979917,0,0
1979918,0,0
1979919,1,1
1979921,1,1
1979922,1,1
1979924,0,0
1979925,0,0
1979926,0,0
1979927,0,0
1979928,2,1
1979929,0,0
1979930,2,1
1979931,0,0
1979932,0,0
1979933,0,0
1979934,0,0
1979935,1,1
1979936,1,2
1979937,1,1
1979938,0,0
1979940,0,0
1979942,1,2
1979943,0,0
1979944,12,1
1979945,0,0
1979946,8,1
1979947,2,1
1979948,0,0
1979949,0,0
1979950,0,0
1979953,0,0
1979954,0,0
1979955,0,0
1979956,4,2
1979957,0,0
1979958,0,0
1979959,0,0
1979960,8,1
1979961,0,0
1979962,0,0
1979964,0,0
1979965,1,1
1979966,1,2
1979967,0,0
1979968,0,0
1979969,2,1
1979970,0,0
1979971,1,3
1979972,0,0
1979974,0,0
1979975,0,0
1979976,0,0
1979977,1,3
1979979,2,1
1979980,0,0
1979981,0,0
1979982,2,2
1979983,1,1
1979984,2,4
1979985,1,1
1979986,1,1
1979987,3,1
1979988,0,0
1979989,1,2
1979990,0,0
1979992,6,2
1979993,1,1
1979994,1,1
1979995,0,0
1979996,0,0
1979998,1,4
1979999,1,3
1980000,1,2
1980001,0,0
1980002,0,0
1980004,0,0
1980005,1,2
1980006,0,0
1980007,0,0
1980008,5,1
1980009,6,1
1980010,2,5
1980011,0,0
1980012,1,4
1980013,0,0
1980014,0,0
1980015,0,0
1980016,2,1
1980018,0,0
1980019,0,0
1980020,0,0
1980021,0,0
1980022,0,0
1980024,3,1
1980025,1,1
1980026,7,2
1980027,0,0
1980028,0,0
1980029,0,0
1980030,2,1
1980031,0,0
1980032,11,1
1980033,1,1
1980034,2,2
1980035,0,0
1980037,0,0
1980039,1,1
1980040,0,0
1980041,1,1
1980042,3,1
1980043,0,0
1980044,0,0
1980045,1,1
1980046,0,0
1980047,0,0
1980049,3,1
1980051,1,2
1980052,1,2
1980053,1,2
1980054,1,1
1980055,0,0
1980056,1,1
1980057,1,1
1980058,1,1
1980059,2,2
1980060,0,0
1980061,0,0
1980062,3,2
1980063,0,0
1980065,9,1
1980066,1,4
1980067,0,0
1980069,0,0
1980070,0,0
1980071,0,0
1980072,0,0
1983273,0,0
1983274,1,1
1983275,0,0
1983276,1,1
1983277,0,0
1983278,2,1
1983279,0,0
1983280,0,0
1983282,0,0
1983283,4,3
1983284,0,0
1983285,0,0
1983286,1,2
1983287,0,0
1983288,0,0
1983290,3,5
1983292,0,0
1983293,0,0
1983294,0,0
1983295,2,1
1983296,0,0
1983297,0,0
1983298,2,2
1983300,2,1
1983301,0,0
1983303,4,2
1983304,1,1
1983306,1,3
1983307,3,1
1983308,0,0
1983310,0,0
1983311,0,0
1983312,1,1
1983313,1,1
1983314,3,1
1983315,0,0
1983316,2,1
1983317,1,2
1983318,0,0
1983319,1,2
1983320,2,1
1983321,1,1
1983322,0,0
1983323,0,0
1983325,1,1
1983326,0,0
1983327,0,0
1983328,5,2
1983329,2,1
1983331,0,0
1983332,3,1
1983333,0,0
1983335,3,3
1983336,1,3
1983337,0,0
1983338,0,0
1983339,2,2
1983340,0,0
1983341,0,0
1983342,1,3
1983343,2,1
1983344,0,0
1983345,1,1
1983346,0,0
1983348,0,0
1983350,0,0
1983352,0,0
1983353,0,0
1983354,0,0
1983355,0,0
1983356,0,0
1983357,0,0
1983358,0,0
1983359,0,0
1983360,0,0
1983361,1,1
1983362,1,1
1983363,2,1
1983365,0,0
1983366,0,0
1983367,1,1
1983368,2,1
1983369,1,1
1983371,0,0
1983372,0,0
1983374,0,0
1983375,0,0
1983376,2,1
1983377,0,0
1983378,0,0
1983379,0,0
1983380,1,1
1983381,0,0
1983382,3,2
1983383,0,0
1983384,0,0
1983385,0,0
1983386,1,2
1983387,1,2
1983388,0,0
1983391,0,0
1983392,0,0
1983394,0,0
1983395,1,1
1983396,1,1
1983397,1,1
1983398,0,0
1983399,0,0
1983400,0,0
1983401,0,0
1983402,1,2
1983403,1,3
1983404,2,2
1983405,0,0
1983406,0,0
1983407,3,1
1983411,0,0
1983412,1,1
1983413,1,2
1983414,0,0
1983415,0,0
1983416,2,1
1983418,1,1
1983419,5,1
1983420,0,0
1983421,0,0
1983422,0,0
1983423,2,1
1983425,1,3
1983426,0,0
1983427,1,3
1983428,0,0
1983429,1,2
1983430,0,0
1983431,0,0
1983432,0,0
1983433,4,1
1983436,3,1
1983438,1,2
1983439,1,2
1983440,2,2
1983441,1,2
1983442,1,1
1983443,0,0
1983444,0,0
1983445,1,2
1983446,2,3
1983447,1,1
1983448,0,0
1983449,0,0
1983450,1,1
1983451,0,0
1983452,0,0
1983453,0,0
1983454,0,0
1983456,0,0
1983457,0,0
1983458,0,0
1983459,0,0
1983460,4,2
1983461,0,0
1983463,0,0
1983464,3,2
1983465,1,1
1983466,1,1
1983468,2,3
1983469,0,0
1983470,0,0
1983471,0,0
1983473,0,0
1983474,1,1
1983475,0,0
1983476,1,2
1983477,0,0
1983478,0,0
1983479,0,0
1983480,3,1
1983482,4,1
1983483,1,4
1983485,3,1
1983486,4,1
1983487,0,0
1983489,3,2
1983490,1,1
1983491,1,1
1983492,0,0
1983494,0,0
1983495,0,0
1983496,2,1
1983497,1,1
1983499,2,2
1983500,0,0
1983501,0,0
1983502,3,2
1983503,0,0
1983504,0,0
1983505,2,5
1983507,0,0
1983508,0,0
1983509,2,2
1983510,1,3
1983511,0,0
1983512,1,6
1983513,0,0
1983515,1,3
1983516,0,0
1983518,1,1
1983520,0,0
1983521,0,0
1983523,0,0
1983524,0,0
1983525,0,0
1983526,0,0
1983527,3,4
1983528,0,0
1983529,3,1
1983530,0,0
1983531,0,0
1983532,1,3
1983534,0,0
1983535,0,0
1983536,0,0
1983537,3,1
1983538,1,1
1983541,0,0
1983542,0,0
1983543,0,0
1983544,0,0
1983545,3,4
1983546,0,0
1983547,0,0
1983548,0,0
1983549,1,1
1983550,0,0
1983552,2,3
1983553,2,6
1983554,0,0
1983556,0,0
1983558,0,0
1983559,0,0
1983560,0,0
1983562,0,0
1983563,2,1
1983564,2,2
1983565,0,0
1983566,0,0
1983567,0,0
1983569,0,0
1983570,0,0
1983572,0,0
1983573,0,0
1983574,0,0
1983575,1,1
1983576,0,0
1983577,0,0
1987032,0,0
1987033,0,0
1987034,0,0
1987035,0,0
1987036,5,1
1987037,4,1
1987038,0,0
1987039,0,0
1987040,0,0
1987041,0,0
1987078,0,0
1987079,0,0
1987080,2,2
1987081,3,1
1987082,0,0
1987083,0,0
1987084,2,2
1987085,0,0
1987086,0,0
1987087,0,0
1987597,1,8
1987598,0,0
1987599,2,3
1987600,3,2
1987601,2,1
1987602,1,2
1987603,1,1
1987604,0,0
1987605,0,0
1987606,0,0
1988730,0,0
1988731,1,4
1988732,0,0
1988733,0,0
1988734,0,0
1988735,0,0
1988736,0,0
1988737,0,0
1988738,0,0
1988739,0,0
1988740,0,0
1988741,0,0
1988742,0,0
1988743,0,0
1988744,1,3
1988745,0,0
1988746,2,4
1988747,0,0
1988748,1,1
1988749,0,0
1988750,1,4
1988751,0,0
1988752,3,2
1988753,1,9
1988754,1,1
1988755,2,3
1988756,0,0
1988757,1,1
1988758,0,0
1988759,2,1
1988760,0,0
1988761,1,1
1988762,1,1
1988763,0,0
1988764,0,0
1988765,0,0
1988766,0,0
1988767,0,0
1988768,0,0
1988769,1,1
1988770,0,0
1988771,1,10
1988772,2,2
1988773,0,0
1988774,1,2
1988775,2,4
1988776,1,1
1988777,0,0
1988778,0,0
1988779,0,0
1988780,2,1
1988781,0,0
1988782,0,0
1988783,0,0
1988784,1,1
1988785,0,0
1988786,1,2
1988787,0,0
1988788,0,0
1988789,0,0
1988790,2,11
1988791,0,0
1988792,0,0
1988793,2,5
1988794,1,1
1988795,0,0
1988796,0,0
1988797,0,0
1988798,0,0
1988799,2,3
1988800,1,1
1988801,0,0
1988802,0,0
1988803,2,1
1988804,0,0
1988805,0,0
1988806,0,0
1988807,0,0
1988808,2,1
1988809,1,1
1988810,0,0
1988811,0,0
1988812,1,2
1988813,2,1
1988814,0,0
1988815,1,1
1988816,0,0
1988817,1,1
1988818,1,1
1988819,0,0
1988820,0,0
1988821,0,0
1988822,0,0
1988823,1,1
1988824,0,0
1988825,6,1
1988826,1,1
1988827,3,2
1988828,0,0
1988829,0,0
1988830,2,2
1988831,0,0
1988832,1,2
1988833,0,0
1988834,0,0
1988835,0,0
1988836,0,0
1988837,1,2
1988838,0,0
1988839,1,1
1988840,0,0
1988841,0,0
1988842,1,1
1988843,0,0
1988844,1,2
1988845,3,1
1988846,0,0
1988847,1,1
1988848,0,0
1988849,0,0
1988850,2,1
1988851,0,0
1988852,0,0
1988853,0,0
1988854,1,1
1988855,0,0
1988856,1,1
1988857,0,0
1988858,2,3
1988859,0,0
1988860,0,0
1988861,1,1
1988862,3,2
1988863,1,1
1988864,0,0
1988865,6,3
1988866,0,0
1988867,0,0
1988868,0,0
1988869,0,0
1988870,1,2
1988871,1,2
1988872,0,0
1988873,0,0
1988874,0,0
1988875,0,0
1988876,0,0
1988877,0,0
1988878,1,2
1988879,0,0
1988880,0,0
1988881,0,0
1988882,0,0
1988883,2,1
1988884,5,3
1988885,0,0
1988886,1,1
1988887,2,2
1988888,2,1
1988889,1,1
1988890,2,1
1988891,0,0
1988892,0,0
1988893,0,0
1988894,0,0
1988895,1,1
1988896,0,0
1988897,0,0
1988898,2,1
1988899,1,3
1988900,3,3
1988901,0,0
1988902,0,0
1988903,0,0
1988904,3,1
1988905,2,4
1988906,1,2
1988907,0,0
1988908,1,1
1988909,1,1
1988910,1,1
1988911,0,0
1988912,0,0
1988913,0,0
1988914,0,0
1988915,0,0
1988916,0,0
1988917,1,1
1988918,4,1
1988919,0,0
1988920,0,0
1988921,1,2
1988922,0,0
1988923,0,0
1988924,4,2
1988925,2,1
1988926,2,1
1988927,0,0
1988928,1,2
